MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
3,64.0,8334,1,0,4,5,2,2,2,6,5,2006,2007,1,0,8,9,0.0,4,2,5,0.0,5,1330.0,1330.0,0,0,3,1330,0,1330,0.0,2,0,3,1,6,5,1,1,2006.0,2.0,437.0,3,4,0,23,0,6,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,64.0,8333,1,0,4,5,2,2,4,7,5,2006,2006,1,0,8,9,0.0,4,2,5,0.0,5,738.0,738.0,0,2,3,738,753,1491,0.0,2,1,3,1,7,5,1,1,2006.0,2.0,484.0,3,4,100,30,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,64.0,9045,1,0,4,5,2,2,4,5,5,2005,2005,1,0,8,9,0.0,4,2,5,0.0,5,768.0,768.0,0,0,3,768,768,1536,0.0,2,1,3,1,6,5,0,1,2005.0,2.0,400.0,3,4,0,40,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
3,75.0,9825,1,0,4,7,2,2,5,5,5,1967,1967,1,0,4,4,162.0,4,1,0,936.0,5,0.0,936.0,0,2,3,936,0,936,1.0,1,0,2,1,4,5,1,1,1967.0,1.0,384.0,3,4,405,0,0,8,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,67.0,8308,1,0,4,7,2,2,2,4,6,1963,1963,1,0,8,9,20.0,2,1,1,132.0,3,115.0,1088.0,0,4,3,1088,0,1088,0.0,1,0,2,1,4,5,0,5,2002.0,2.0,520.0,3,4,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
3,74.0,16287,1,0,4,7,2,2,0,5,6,1925,1950,1,0,8,9,0.0,2,1,0,130.0,1,666.0,901.0,0,4,3,901,450,1351,1.0,1,0,3,1,7,5,1,5,1975.0,2.0,576.0,3,4,0,0,43,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3,80.0,8240,1,0,4,7,2,2,2,6,6,1960,1960,3,0,4,4,198.0,4,1,5,0.0,5,1179.0,1179.0,0,2,3,1179,0,1179,0.0,1,0,2,1,5,3,0,1,1960.0,2.0,622.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
3,65.0,6285,1,0,4,7,2,2,6,6,6,1976,1976,1,0,4,7,0.0,1,1,2,504.0,5,456.0,960.0,0,4,3,1044,0,1044,1.0,1,0,3,1,7,5,1,5,1976.0,2.0,528.0,3,1,228,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,7023,1,0,4,7,2,2,4,5,5,2005,2006,1,0,8,9,0.0,4,2,2,611.0,5,123.0,734.0,0,2,3,734,674,1408,1.0,2,1,3,1,6,5,0,3,2005.0,2.0,489.0,3,4,0,85,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,128.0,39290,1,0,4,7,2,2,2,10,5,2008,2009,3,0,3,3,1224.0,4,2,2,4010.0,5,1085.0,5095.0,0,0,3,5095,0,5095,1.0,2,1,2,1,15,5,2,1,2008.0,3.0,1154.0,3,4,546,484,0,6,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4,35.0,3675,1,0,4,7,2,2,5,6,5,2005,2005,1,0,8,9,76.0,4,2,2,467.0,5,80.0,547.0,0,0,3,1072,0,1072,1.0,1,0,2,1,5,5,0,2,2005.0,2.0,525.0,3,4,0,44,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,64.0,6400,1,0,4,7,2,2,2,5,7,1959,2000,1,0,10,11,0.0,4,1,4,77.0,0,52.0,960.0,0,0,3,960,0,960,1.0,1,0,2,1,4,5,0,5,1959.0,1.0,392.0,3,4,144,0,35,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
3,62.0,10042,1,0,0,7,2,2,0,6,8,1920,1995,1,0,9,10,0.0,4,0,3,144.0,0,238.0,660.0,0,4,3,740,125,865,1.0,1,0,2,1,4,5,1,5,1920.0,1.0,216.0,3,4,0,0,84,8,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,8172,1,0,4,7,2,2,2,4,5,1955,1955,1,0,5,6,0.0,4,1,1,544.0,5,224.0,768.0,0,4,3,768,0,768,0.0,1,0,2,1,4,5,1,5,1959.0,1.0,355.0,3,4,0,0,196,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,8172,1,0,4,7,2,2,2,4,5,1955,1955,1,0,10,7,0.0,4,1,0,682.0,5,182.0,864.0,0,4,3,864,0,864,1.0,1,0,3,1,5,5,0,5,1996.0,2.0,528.0,3,4,196,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3,54.0,7223,1,0,4,6,2,2,2,5,5,1926,1950,3,0,7,7,0.0,4,2,1,319.0,5,971.0,1290.0,0,4,3,1422,0,1422,0.0,1,0,3,1,6,5,0,5,1973.0,1.0,352.0,3,4,0,0,64,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,51.0,6821,1,0,4,6,2,2,0,6,7,1921,2005,1,0,9,10,0.0,4,0,1,113.0,5,538.0,651.0,0,2,3,759,539,1298,0.0,2,0,2,1,8,5,1,5,1994.0,1.0,240.0,3,4,216,0,168,8,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
3,63.0,4000,1,0,4,6,2,2,4,7,8,1930,1995,1,0,9,10,0.0,4,0,2,246.0,5,285.0,531.0,0,4,3,567,531,1098,1.0,1,0,2,1,5,5,1,5,1930.0,1.0,216.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,53.0,6720,1,0,4,6,2,2,4,6,7,1921,1950,1,0,8,9,0.0,4,0,5,0.0,5,585.0,585.0,0,4,3,851,585,1436,0.0,1,0,3,1,7,5,1,5,1992.0,1.0,228.0,3,4,184,0,0,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
3,53.0,7155,1,0,4,6,2,2,4,6,8,1926,1991,1,0,9,10,0.0,4,0,5,0.0,5,686.0,686.0,0,4,3,686,775,1461,0.0,1,0,3,1,6,5,1,5,1926.0,1.0,225.0,3,4,0,0,116,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3,60.0,7230,1,0,4,6,2,2,3,7,7,1927,1992,1,0,8,9,0.0,4,0,5,0.0,5,851.0,851.0,0,2,3,867,851,1718,0.0,2,1,4,1,8,5,1,5,1927.0,2.0,264.0,3,4,291,0,60,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,110.0,7810,1,0,4,6,2,2,0,4,6,1930,2003,1,0,0,3,0.0,2,0,2,189.0,5,741.0,930.0,0,0,3,1230,525,1755,0.0,2,0,4,1,7,5,1,5,1930.0,1.0,231.0,0,4,0,40,0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,79.0,6221,1,0,4,6,2,2,0,5,5,1941,1950,1,0,8,9,0.0,4,1,3,533.0,5,195.0,728.0,0,0,3,760,595,1355,0.0,2,0,3,1,5,5,0,5,1966.0,2.0,528.0,3,4,0,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,25485,1,0,1,6,2,2,2,6,4,1960,1960,1,0,9,6,423.0,1,1,3,540.0,4,0.0,1560.0,0,4,3,1560,0,1560,0.0,1,1,3,1,6,5,3,1,1960.0,2.0,580.0,3,4,0,75,584,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3,68.0,21579,1,0,1,6,2,2,2,6,6,1968,1968,3,0,4,2,0.0,4,2,1,813.0,5,675.0,1488.0,0,0,3,1488,0,1488,0.0,2,0,3,1,7,5,2,1,1968.0,2.0,552.0,3,4,0,0,216,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4,24.0,1782,1,0,4,1,2,2,4,6,6,1980,1980,1,0,5,6,0.0,2,1,2,330.0,5,186.0,516.0,0,2,3,529,516,1045,0.0,1,0,2,1,5,5,1,5,1980.0,2.0,462.0,3,4,180,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,17871,1,0,4,6,2,2,2,4,5,1995,1996,1,0,8,9,0.0,4,2,5,0.0,5,1680.0,1680.0,0,2,3,1680,0,1680,0.0,2,0,4,1,7,5,0,1,1996.0,2.0,628.0,3,4,152,0,0,8,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4,35.0,3907,1,0,4,1,2,2,2,8,5,1988,1988,1,0,4,4,0.0,4,1,2,577.0,5,427.0,1004.0,0,2,3,1020,0,1020,1.0,1,0,1,1,4,5,0,1,1988.0,2.0,509.0,3,4,135,0,0,8,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,20693,1,0,0,6,2,2,2,7,5,1971,1971,1,0,6,7,652.0,4,1,4,434.0,5,1262.0,1696.0,0,0,3,1696,0,1696,0.0,2,0,3,1,7,5,2,1,1971.0,2.0,625.0,3,4,0,146,0,8,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,70.0,18044,1,0,1,6,2,2,2,8,5,1986,1986,1,0,10,7,0.0,4,1,5,0.0,5,279.0,279.0,0,2,3,2726,0,2726,0.0,2,1,2,1,6,5,1,1,1986.0,2.0,691.0,1,2,216,64,169,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
4,50.0,7000,1,0,0,9,2,2,0,6,7,1940,1950,1,0,9,10,0.0,4,0,0,375.0,5,345.0,720.0,0,2,0,720,495,1215,0.0,1,0,3,1,6,5,0,5,1965.0,2.0,720.0,3,4,0,0,30,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
4,46.0,3672,1,0,4,9,0,2,2,5,7,1922,1950,1,0,7,8,0.0,4,0,5,0.0,5,816.0,816.0,0,0,3,816,0,816,0.0,1,0,2,1,5,5,0,5,1922.0,1.0,100.0,0,1,0,0,96,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,65.0,6565,1,0,0,9,2,2,2,4,6,1957,1980,1,0,5,6,0.0,4,1,2,967.0,5,106.0,1073.0,0,2,0,1073,0,1073,1.0,1,0,3,1,6,5,0,5,1985.0,2.0,720.0,3,4,0,444,0,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,60.0,6060,1,0,4,9,2,2,2,5,9,1930,2007,3,0,5,6,0.0,4,0,0,737.0,5,100.0,837.0,0,0,3,1001,0,1001,0.0,1,0,2,1,5,5,0,5,1930.0,1.0,216.0,3,3,154,0,42,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
4,59.0,5568,1,0,4,6,2,2,2,8,5,2006,2007,3,0,3,3,473.0,4,2,2,1573.0,5,0.0,1573.0,0,2,3,1625,0,1625,1.0,2,0,2,1,5,5,1,1,2006.0,2.0,495.0,3,4,123,0,0,6,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,12150,1,0,1,11,2,2,5,6,6,1979,1979,1,0,4,11,0.0,4,1,2,1001.0,5,0.0,1001.0,0,4,3,1299,0,1299,1.0,2,0,2,1,5,5,1,3,1979.0,2.0,486.0,3,4,84,0,222,8,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,80.0,10000,1,0,4,11,2,2,2,5,5,2002,2002,1,0,8,9,166.0,4,2,2,585.0,5,856.0,1441.0,0,0,3,1392,0,1392,0.0,2,0,3,1,6,5,1,1,2002.0,3.0,650.0,3,4,168,49,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,44.0,12864,1,0,1,11,2,2,2,7,5,2002,2002,1,0,8,9,0.0,4,2,2,1392.0,5,17.0,1409.0,0,0,3,1409,0,1409,1.0,1,1,1,1,4,5,1,1,2002.0,2.0,576.0,3,4,0,144,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,9928,1,0,1,11,2,2,2,7,5,1991,1992,1,0,4,4,0.0,4,2,2,1239.0,5,215.0,1454.0,0,4,3,1478,0,1478,1.0,2,0,3,1,6,5,1,1,1991.0,2.0,506.0,3,4,114,22,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,8750,1,0,4,11,2,2,6,7,6,1975,1975,1,0,6,7,50.0,4,1,4,224.0,2,98.0,852.0,0,4,3,918,0,918,0.0,1,0,3,0,4,5,0,1,1975.0,1.0,360.0,3,4,192,84,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,82.0,8410,1,0,0,11,2,2,5,6,6,1974,1974,1,0,6,7,0.0,4,1,0,924.0,5,46.0,970.0,0,4,3,1026,0,1026,1.0,1,0,2,1,5,5,1,1,1974.0,2.0,528.0,3,4,193,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,46.0,4054,1,0,4,23,2,2,2,7,6,1987,1987,1,0,8,9,352.0,4,0,2,949.0,5,552.0,1501.0,0,0,3,1501,0,1501,1.0,2,0,2,1,5,5,2,1,1987.0,2.0,512.0,3,4,240,0,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,149.0,19958,1,0,4,23,2,2,2,6,8,1958,1995,3,0,4,4,1224.0,2,1,5,0.0,5,585.0,585.0,0,2,3,2279,0,2279,0.0,2,1,4,1,7,5,1,1,1958.0,2.0,461.0,3,4,274,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,67.0,8368,1,0,4,23,2,2,2,7,5,2006,2007,1,0,8,9,0.0,4,2,5,0.0,5,1689.0,1689.0,0,0,3,1689,0,1689,0.0,2,0,3,1,7,5,0,1,2007.0,2.0,433.0,3,4,100,39,0,6,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,42.0,10331,1,0,1,23,2,2,2,7,7,1985,1985,1,0,6,7,0.0,4,1,0,215.0,1,970.0,1265.0,0,2,3,1240,0,1240,0.0,2,0,3,1,6,5,0,1,1985.0,2.0,528.0,3,4,232,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,68.0,6718,1,0,4,23,2,2,2,8,5,2001,2001,1,0,8,9,86.0,4,2,2,250.0,5,1017.0,1267.0,0,0,3,1312,0,1312,0.0,2,0,2,1,5,5,0,1,2001.0,2.0,471.0,3,4,256,28,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3,80.0,11305,1,0,4,23,2,2,2,8,5,2002,2002,3,0,8,9,886.0,4,2,2,1329.0,5,593.0,1922.0,0,0,3,1922,0,1922,1.0,2,0,2,1,6,5,1,1,2002.0,3.0,692.0,3,4,201,64,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,7777,1,0,4,23,2,2,2,6,5,1996,1996,1,0,8,9,203.0,4,2,5,0.0,5,1491.0,1491.0,0,0,3,1491,0,1491,0.0,2,0,3,1,7,5,1,1,1996.0,2.0,571.0,3,4,0,35,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,11800,1,0,4,23,2,2,4,7,5,2003,2004,1,0,8,9,94.0,4,2,2,766.0,5,356.0,1122.0,0,0,3,1146,1340,2486,1.0,3,1,5,1,10,5,1,3,2003.0,2.0,452.0,3,4,143,32,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,85.0,12633,1,0,4,23,3,3,2,10,5,2006,2007,3,0,5,6,242.0,4,2,5,0.0,5,1824.0,1824.0,0,0,3,1824,0,1824,0.0,2,0,3,1,8,5,1,1,2006.0,3.0,932.0,3,4,160,36,0,6,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4,62.0,6710,1,0,3,11,2,2,5,6,5,1996,1997,1,0,8,9,134.0,4,2,4,16.0,2,0.0,920.0,0,0,3,936,0,936,2.0,0,1,0,1,3,5,0,1,1996.0,2.0,460.0,3,4,0,40,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
4,21.0,1504,1,0,4,10,2,2,4,4,4,1972,1972,1,0,3,3,0.0,4,1,1,252.0,5,294.0,546.0,0,4,3,546,546,1092,0.0,1,1,3,1,5,5,0,1,1972.0,1.0,253.0,3,4,0,0,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,68.0,1533,1,0,4,10,2,2,6,4,5,1970,1970,1,0,3,3,0.0,4,1,2,503.0,5,27.0,530.0,0,4,3,530,462,992,1.0,1,0,2,1,4,5,0,3,1970.0,1.0,297.0,3,4,112,97,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
4,21.0,1890,1,0,4,10,2,2,4,4,3,1976,1976,1,0,3,3,0.0,4,1,5,0.0,5,546.0,546.0,0,0,3,546,546,1092,0.0,1,1,3,1,6,5,0,1,1976.0,1.0,286.0,3,4,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,72.0,9129,1,0,4,11,2,2,5,5,5,1977,1977,1,0,6,7,144.0,4,2,2,923.0,5,0.0,923.0,0,4,3,1008,0,1008,1.0,1,0,1,1,4,5,1,1,1977.0,2.0,678.0,3,4,201,66,0,8,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,15957,1,0,0,11,2,2,6,6,6,1977,1977,1,0,4,7,0.0,4,2,2,1148.0,5,96.0,1244.0,0,4,3,1356,0,1356,2.0,2,0,3,1,6,5,1,1,1977.0,2.0,528.0,3,4,1424,0,0,8,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,61.0,33983,1,0,4,11,2,2,2,5,6,1977,1994,1,0,6,7,0.0,1,2,0,1112.0,5,48.0,1160.0,0,4,3,1676,0,1676,1.0,1,1,3,1,6,4,2,1,1977.0,2.0,672.0,3,4,690,90,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
3,68.0,8286,1,0,0,11,2,2,4,5,7,1977,1977,1,0,6,7,0.0,4,2,4,531.0,5,185.0,716.0,0,0,3,716,716,1432,1.0,1,1,3,1,6,5,1,1,1977.0,2.0,531.0,3,4,0,136,0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,68.0,11000,1,0,0,11,2,2,2,5,6,1976,2003,1,0,6,7,0.0,4,2,3,1090.0,5,0.0,1090.0,0,4,3,1178,0,1178,1.0,1,1,3,1,6,5,0,1,1976.0,2.0,502.0,3,4,0,44,0,8,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
