MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_N,CentralAir_Y,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y
4,50.0,6000,1,0,4,3,2,2,0,4,1936,1950,1,1,8,8,0.0,4,0,1,672.0,5,0.0,672.0,1,4,4,757,567,1324,0.0,1,0,3,1,6,6,0,5,1936.0,1.0,240.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,82.0,11880,1,0,4,14,6,2,2,7,1978,1978,1,1,9,10,206.0,4,1,0,704.0,5,567.0,1271.0,1,4,4,1601,0,1601,0.0,2,0,3,1,7,6,1,1,1978.0,2.0,478.0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,60.0,8400,1,0,4,18,2,2,2,2,1920,1950,1,1,13,14,0.0,4,1,4,290.0,5,0.0,290.0,1,4,1,438,0,438,0.0,1,0,1,1,3,6,0,5,1930.0,1.0,246.0,4,4,0,0,0,8,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
3,61.0,9758,1,0,4,12,2,2,2,5,1971,1971,1,1,6,8,0.0,4,1,1,412.0,3,251.0,950.0,1,4,4,950,0,950,0.0,1,0,3,1,5,6,0,5,1981.0,1.0,280.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,70.0,7000,1,0,4,12,2,2,2,5,1960,2002,1,1,13,14,45.0,4,1,4,588.0,5,422.0,1010.0,1,0,4,1134,0,1134,0.0,1,0,2,1,6,6,0,1,1960.0,1.0,254.0,4,4,0,16,0,8,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,79.0,8910,1,0,0,12,2,2,2,6,1959,1959,3,1,3,3,0.0,4,1,0,655.0,5,0.0,655.0,1,0,4,1194,0,1194,0.0,1,0,3,1,6,6,1,3,1954.0,2.0,539.0,4,4,0,0,192,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
4,24.0,2016,1,0,4,2,2,2,5,5,1970,1970,1,1,6,6,304.0,4,1,5,0.0,5,630.0,630.0,1,4,4,630,672,1302,0.0,2,1,3,1,6,6,0,5,1970.0,2.0,440.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,98.0,12256,1,0,0,15,2,2,5,8,1994,1995,1,1,6,6,362.0,4,2,2,1032.0,5,431.0,1463.0,1,0,4,1500,1122,2622,1.0,2,1,3,1,9,6,2,1,1994.0,2.0,712.0,4,4,186,32,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,114.0,10357,1,0,0,20,1,2,2,7,1990,1991,3,1,6,6,0.0,4,2,2,738.0,5,172.0,910.0,1,2,4,1442,0,1442,1.0,2,0,3,1,6,6,1,1,1990.0,2.0,719.0,4,4,0,244,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
3,168.0,23257,1,0,1,8,2,2,5,7,2006,2006,1,1,12,13,0.0,4,2,5,0.0,5,868.0,868.0,1,0,4,887,1134,2021,0.0,2,1,3,1,9,6,1,3,2006.0,2.0,422.0,4,4,0,100,0,6,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,8063,1,0,4,8,2,2,5,6,2000,2000,1,1,12,13,0.0,4,2,5,0.0,5,924.0,924.0,1,0,4,948,742,1690,0.0,2,1,3,1,7,6,1,1,2000.0,2.0,463.0,4,4,100,48,0,8,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,107.0,11362,1,0,4,16,2,2,2,8,2004,2005,1,1,8,8,42.0,4,2,2,1039.0,5,797.0,1836.0,1,0,4,1836,0,1836,1.0,2,0,3,1,7,6,1,1,2004.0,3.0,862.0,4,4,125,185,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
3,68.0,8000,1,0,4,8,2,2,5,6,1995,1996,1,1,6,6,0.0,4,2,2,219.0,5,554.0,773.0,1,2,4,773,885,1658,1.0,2,1,3,1,8,6,1,1,1995.0,2.0,431.0,4,4,224,84,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3,80.0,10480,1,0,4,14,2,2,5,7,1976,1976,3,1,9,10,660.0,4,1,0,403.0,5,400.0,803.0,1,4,4,1098,866,1964,0.0,2,1,4,1,8,6,1,1,1976.0,2.0,483.0,4,4,0,69,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,73.0,7100,1,0,0,12,2,2,2,5,1957,1957,1,1,14,15,0.0,4,1,2,708.0,5,108.0,816.0,1,4,0,816,0,816,1.0,1,0,2,1,5,6,0,5,1957.0,1.0,308.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,66.0,8923,1,0,4,12,2,2,2,5,1953,2006,1,1,13,14,0.0,4,1,1,643.0,5,365.0,1008.0,1,2,4,1008,0,1008,1.0,1,0,2,1,6,6,0,1,1953.0,1.0,240.0,4,4,0,18,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,90.0,5400,1,0,4,17,2,2,2,5,1954,2000,1,1,8,8,0.0,2,1,4,415.0,5,418.0,833.0,1,0,4,833,0,833,0.0,1,0,2,1,4,6,0,5,1955.0,1.0,326.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,93.0,12085,1,0,4,16,2,2,2,8,2007,2007,3,1,12,13,328.0,4,2,2,1004.0,5,730.0,1734.0,1,0,4,1734,0,1734,1.0,2,0,3,1,7,6,1,1,2007.0,3.0,928.0,4,4,0,0,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
3,68.0,7750,1,0,4,8,2,2,7,8,2002,2002,3,1,12,13,0.0,4,2,2,353.0,5,55.0,408.0,1,0,4,779,640,1419,1.0,2,1,3,1,7,6,1,3,2002.0,2.0,527.0,4,4,120,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,57.0,9764,1,0,2,19,1,2,2,5,1967,2003,1,1,12,13,0.0,4,1,1,702.0,5,192.0,894.0,1,0,4,894,0,894,1.0,1,0,3,1,5,6,0,1,1967.0,2.0,450.0,4,4,0,0,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,85.0,13825,1,0,4,19,2,2,7,5,1958,1987,1,1,8,8,0.0,2,1,5,0.0,5,533.0,533.0,1,4,4,1021,580,1601,0.0,1,0,3,1,6,3,0,3,1958.0,1.0,300.0,4,4,280,34,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,70.0,7560,1,0,4,12,2,2,2,5,1959,1959,1,1,3,14,0.0,4,1,3,369.0,5,671.0,1040.0,1,4,0,1040,0,1040,0.0,1,0,3,1,6,6,0,1,1959.0,1.0,286.0,4,4,140,0,252,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4,59.0,8263,1,0,4,9,2,2,2,6,1920,1950,1,1,3,3,0.0,4,0,5,0.0,5,1012.0,1012.0,1,4,0,1012,0,1012,0.0,1,0,2,1,6,6,1,5,1920.0,1.0,308.0,4,4,0,22,112,8,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,84.0,10084,1,0,4,5,2,2,2,7,2005,2006,1,1,12,13,196.0,4,2,2,24.0,5,1528.0,1552.0,1,0,4,1552,0,1552,0.0,2,0,3,1,7,6,0,1,2005.0,3.0,782.0,4,4,144,20,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,8926,1,0,0,7,2,2,2,4,1956,1956,1,1,0,0,0.0,4,1,5,0.0,5,672.0,672.0,1,0,0,960,0,960,0.0,1,0,3,1,5,6,0,2,1956.0,1.0,288.0,4,4,64,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,50.0,9405,1,0,4,7,2,2,2,5,1947,2008,3,1,12,13,0.0,0,1,5,0.0,5,698.0,698.0,1,0,4,698,0,698,0.0,1,0,2,1,4,6,0,1,1979.0,0.0,0.0,4,4,0,200,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,9125,1,0,4,8,2,2,7,7,1992,1992,1,1,6,6,170.0,4,2,5,0.0,5,384.0,384.0,1,2,4,812,670,1482,0.0,2,1,3,1,7,6,1,1,1992.0,2.0,392.0,4,4,100,25,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,60.0,10434,1,0,4,12,2,2,2,4,1955,1955,1,1,9,10,0.0,4,1,5,0.0,5,1005.0,1005.0,1,4,4,1005,0,1005,0.0,1,0,2,1,5,6,1,5,1977.0,2.0,672.0,1,1,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
3,53.0,3684,1,0,4,0,2,2,2,7,2007,2007,3,1,12,13,130.0,4,2,5,0.0,5,1373.0,1373.0,1,0,4,1555,0,1555,0.0,2,0,2,1,7,6,1,1,2007.0,3.0,660.0,4,4,143,20,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3,182.0,14572,1,0,0,8,2,2,2,7,2004,2004,3,1,12,13,0.0,4,2,2,1300.0,5,230.0,1530.0,1,0,4,1530,0,1530,1.0,2,0,3,1,7,6,1,1,2004.0,3.0,630.0,4,4,144,36,0,8,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,59.0,11796,1,0,4,8,2,2,5,7,2004,2005,1,1,12,13,0.0,4,2,5,0.0,5,847.0,847.0,1,0,4,847,1112,1959,0.0,2,1,4,1,8,6,1,3,2004.0,2.0,434.0,4,4,100,48,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4,60.0,7200,1,0,4,17,2,2,6,5,1980,1980,1,1,8,8,180.0,4,1,2,936.0,5,0.0,936.0,1,4,4,936,0,936,1.0,1,0,2,1,4,6,0,5,1980.0,2.0,672.0,4,4,49,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,65.0,7804,1,0,4,18,2,2,0,4,1928,1950,1,1,14,10,0.0,4,0,1,622.0,5,500.0,1122.0,1,4,4,1328,653,1981,1.0,2,0,4,1,7,3,2,5,1981.0,2.0,576.0,4,4,431,44,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,63.0,10712,1,0,4,11,2,2,2,5,1991,1992,1,1,6,6,0.0,4,2,1,212.0,5,762.0,974.0,1,4,4,974,0,974,0.0,1,0,3,1,5,6,0,1,1979.0,0.0,0.0,4,4,0,28,0,7,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4,90.0,9900,1,0,4,17,2,2,5,6,1880,1950,1,1,13,14,0.0,4,0,5,0.0,5,1008.0,1008.0,2,4,4,1178,1032,2210,0.0,2,0,5,1,8,6,0,5,1930.0,1.0,205.0,1,4,0,48,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
3,80.0,9828,1,0,4,20,2,2,5,8,1995,1995,1,1,12,13,0.0,4,2,2,584.0,5,544.0,1128.0,1,0,4,1142,878,2020,0.0,2,1,3,1,8,6,1,1,1995.0,2.0,466.0,4,4,0,155,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,57.0,8773,1,0,4,8,2,2,5,6,1997,1997,1,1,12,13,0.0,4,2,5,0.0,5,916.0,916.0,1,2,4,916,684,1600,0.0,2,1,3,1,7,6,1,1,1997.0,2.0,460.0,4,4,100,38,0,8,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
4,60.0,6180,1,0,0,3,2,2,2,6,1926,1950,1,1,13,14,0.0,4,0,5,0.0,5,960.0,960.0,1,4,4,986,0,986,0.0,1,0,2,1,5,6,1,5,1926.0,1.0,180.0,4,4,0,128,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
3,80.0,9600,1,0,4,12,2,2,0,6,1950,1950,1,1,12,13,0.0,4,1,1,280.0,5,752.0,1032.0,1,4,0,1032,220,1252,0.0,1,0,3,1,6,6,0,1,1950.0,1.0,288.0,4,4,0,0,96,8,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,54.0,6342,1,0,4,19,1,2,0,5,1875,1996,1,1,12,13,0.0,2,1,5,0.0,5,780.0,780.0,1,2,4,780,240,1020,0.0,1,0,2,1,6,6,0,1,1979.0,0.0,0.0,4,4,0,0,176,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
3,68.0,9819,1,0,4,11,2,2,2,6,1977,1977,1,1,9,7,0.0,4,2,0,1567.0,5,0.0,1567.0,1,4,4,1567,0,1567,1.0,2,0,2,1,5,6,2,1,1977.0,2.0,714.0,4,4,264,32,0,8,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,98.0,8731,1,0,4,3,2,2,2,5,1920,1950,1,1,11,12,0.0,1,0,1,645.0,5,270.0,915.0,1,4,4,1167,0,1167,0.0,1,0,3,1,6,0,1,5,1972.0,2.0,495.0,4,4,0,0,216,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,7350,1,0,0,12,2,2,2,5,1951,1951,1,1,6,6,0.0,4,1,0,852.0,5,100.0,952.0,1,4,4,952,0,952,1.0,1,0,2,1,4,6,0,5,1988.0,2.0,840.0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,10304,1,0,1,14,4,2,5,5,1976,1976,1,1,9,10,44.0,2,1,0,381.0,5,399.0,780.0,1,0,4,1088,780,1868,1.0,2,1,4,1,9,6,1,1,1976.0,2.0,484.0,4,4,448,96,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,77.0,9965,1,0,4,5,2,2,5,8,2006,2007,3,1,12,13,340.0,4,2,2,1150.0,5,316.0,1466.0,1,0,4,1466,1362,2828,1.0,3,0,4,1,11,6,1,3,2006.0,3.0,1052.0,4,4,125,144,0,6,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,68.0,9000,1,0,4,19,2,2,2,5,1959,1959,1,1,13,10,0.0,4,1,2,288.0,5,718.0,1006.0,1,4,4,1006,0,1006,0.0,1,0,3,1,5,6,0,1,1979.0,0.0,0.0,4,4,0,24,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,60.0,12180,1,0,4,7,2,2,0,4,1941,1950,1,1,8,8,0.0,1,0,1,348.0,5,324.0,672.0,3,1,0,672,252,924,1.0,1,0,2,1,5,6,0,5,1941.0,1.0,280.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
4,52.0,6240,1,0,4,3,2,2,0,5,1928,1950,1,1,8,8,0.0,4,0,5,0.0,5,1042.0,1042.0,1,0,4,1042,534,1576,0.0,1,0,3,1,8,6,1,5,1928.0,1.0,225.0,4,4,0,0,0,8,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,11200,1,0,4,20,2,2,2,6,1985,1985,1,1,13,15,85.0,4,1,2,1258.0,5,40.0,1298.0,1,4,4,1298,0,1298,1.0,2,0,3,1,5,6,1,1,1985.0,2.0,403.0,4,4,165,26,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,75.0,12000,1,0,4,6,2,2,5,7,1941,1950,1,1,8,8,0.0,4,1,4,275.0,5,429.0,704.0,1,0,4,860,704,1564,0.0,1,1,3,1,7,6,1,1,1941.0,1.0,234.0,4,4,0,0,0,8,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
4,68.0,5700,1,0,4,17,2,2,0,7,1926,1950,1,1,13,14,0.0,4,2,5,0.0,5,572.0,572.0,1,4,4,572,539,1111,0.0,1,0,2,1,5,6,1,5,1982.0,1.0,288.0,4,4,0,0,176,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
4,50.0,9000,1,0,4,17,0,2,5,7,1920,1988,3,1,12,13,0.0,2,2,0,624.0,5,26.0,650.0,1,0,4,832,650,1482,0.0,1,0,3,1,7,6,0,5,1930.0,2.0,324.0,4,4,0,0,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3,57.0,8280,1,0,4,12,2,2,2,6,1950,1950,1,1,3,3,0.0,4,1,5,0.0,5,932.0,932.0,1,0,0,932,0,932,0.0,1,0,2,1,4,6,1,1,1950.0,1.0,306.0,4,4,0,0,214,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,134.0,17755,1,0,4,7,2,2,2,5,1959,1959,1,1,6,10,132.0,4,1,1,176.0,5,1290.0,1466.0,1,4,4,1466,0,1466,0.0,1,1,3,1,6,6,2,1,1959.0,2.0,528.0,4,4,0,140,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
3,90.0,14115,1,0,4,6,2,2,2,6,1956,2004,1,1,10,11,0.0,4,2,0,296.0,2,230.0,1073.0,1,0,4,1811,0,1811,0.0,1,0,2,1,6,6,1,1,1956.0,2.0,470.0,4,4,0,0,280,8,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
4,68.0,5890,1,0,0,9,2,2,2,6,1930,2007,1,1,13,14,0.0,2,0,0,538.0,5,278.0,816.0,1,0,4,816,0,816,0.0,1,0,2,1,5,6,0,5,2002.0,1.0,432.0,4,4,0,0,96,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,68.0,13700,1,0,4,12,2,2,5,7,1965,1988,1,1,12,13,288.0,4,1,0,454.0,5,410.0,864.0,1,4,4,902,918,1820,0.0,1,2,4,1,8,6,2,1,1965.0,2.0,492.0,4,4,60,84,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,90.0,10768,1,0,0,24,2,2,2,5,1976,2004,1,1,9,10,0.0,2,1,0,1157.0,5,280.0,1437.0,1,4,4,1437,0,1437,1.0,2,0,3,1,6,6,1,1,1976.0,2.0,528.0,4,4,0,21,0,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,85.0,9350,1,0,4,12,2,2,7,5,1965,1999,1,1,3,3,0.0,2,2,0,633.0,5,586.0,1219.0,1,2,4,1265,0,1265,0.0,2,0,3,1,6,6,1,1,1965.0,2.0,502.0,4,4,0,92,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,34.0,5001,1,0,4,16,2,2,2,7,2007,2008,1,1,12,13,166.0,4,2,2,904.0,5,410.0,1314.0,1,0,4,1314,0,1314,1.0,2,0,2,1,6,6,1,1,2008.0,2.0,626.0,4,4,172,62,0,8,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,92.0,11932,1,0,2,21,1,2,2,8,2007,2008,1,1,12,13,186.0,4,2,5,0.0,5,1580.0,1580.0,1,0,4,1580,0,1580,0.0,2,0,3,1,7,6,0,1,2008.0,3.0,830.0,4,4,0,24,0,3,5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
3,76.0,9120,1,0,4,14,2,2,5,6,1974,1974,3,1,6,6,270.0,4,1,0,442.0,5,459.0,901.0,1,4,4,943,933,1876,0.0,2,1,4,1,8,6,1,1,1974.0,2.0,540.0,2,4,0,69,0,8,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
